翻领夹克,collared_jacket
翻领衬衫,collared_shirt
色彩关联,color_connection
色标卡,color_guide
原画,color_trace
彩色的睫毛,colored_eyelashes
内层挑染,colored_inner_hair
彩色铅笔画,colored_pencil_(medium)
阴毛颜色,colored_pubic_hair
多彩条纹,colored_stripes
五彩斑斓的,colorful
柱子,column
立绘并列,column_lineup
梳子,comb
军用靴,combat_boots
诱受,come_hither
安慰,comforting
漫画,comic
令咒,command_spell
联动,company_connection
有版权署名,company_name
对比图,comparison
竞泳死库水,competition_school_swimsuit
赛用泳衣,competition_swimsuit
计算机,computer
概念艺术,concept_art
飞机云,condensation_trail
避孕套,condom
口叼避孕套,condom_in_mouth
戴避孕套,condom_on_penis
避孕套包装,condom_packet_strip
避孕套包装,condom_wrapper
表白,confession
彩色纸屑(祝贺),confetti
非强行的触手侵犯,consensual_tentacles
星座,constellation
收缩的瞳孔,constricted_pupils
现代改编,contemporary
对立式平衡,contrapposto
控制器,controller
便利店,convenience_store
遮住关键部位的手臂,convenient_arm
简单巧妙的打码,convenient_censoring
挡住关键部位的腿,convenient_leg
曲奇,cookie
烹饪,cooking
冷藏器,cooler
版权,copyright
版权署名,copyright_name
珊瑚,coral
有线电话,corded_phone
玉米,corn
尸体,corpse
恶堕|婊子化,corruption
束腰,corset
角色扮演,cosplay
服装,costume
服饰互换,costume_switch
棉花糖,cotton_candy
沙发,couch
倒计时,countdown
柜台,counter
情侣,couple
表亲,cousins
封面,cover
封面图片,cover_image
封面,cover_page
有衣物裹住的锁骨,covered_collarbone
蒙住的眼,covered_eyes
蒙脸,covered_face
蒙住的嘴,covered_mouth
隐约入目的肚脐,covered_navel
激凸的乳头|隐约可见的乳头,covered_nipples
遮盖的动作,covering
遮着臀部,covering_ass
遮着乳房,covering_breasts
遮着裆部,covering_crotch
遮住眼睛,covering_eyes
挡住脸,covering_face
挡住嘴巴,covering_mouth
挡住乳头,covering_nipples
牛,cow
牛耳朵,cow_ears
牛娘,cow_girl
牛角,cow_horns
奶牛系印花,cow_print
牛尾,cow_tail
牛仔靴,cowboy_boots
牛仔帽,cowboy_hat
七分身镜头,cowboy_shot
女上位,cowgirl_position
螃蟹,crab
裂痕,crack
概念礼装,craft_essence
起重机,crane_(machine)
大木箱,crate
男式领巾,cravat
病娇,crazy
坏掉的眼神,crazy_eyes
奶油,cream
同个原作者的角色们的同人,creator_connection
创造物,creature
拟人化(含对比),creature_and_personification
书脊,credits_page
可丽饼,crepe
月牙,crescent
月牙耳环,crescent_earrings
月牙发饰,crescent_hair_ornament
新月,crescent_moon
新月玫瑰,crescent_rose
交叉吊带,criss-cross_halter
露腹短上衣,crop_top
乳帘,crop_top_overhang
短夹克,cropped_jacket
只画了一部分腿,cropped_legs
短衬衫,cropped_shirt
只画了一部分躯干,cropped_torso
小款背心,cropped_vest
十字,cross
交叉花边服饰,cross-laced_clothes
交叉系带鞋,cross-laced_footwear
截面图,cross-section
十字耳环,cross_earrings
十字发饰,cross_hair_ornament
十字架项链,cross_necklace
十字架元素图案,cross_print
弩,crossbow
(变装)女装|男装|女装男子|女装,crossdressing
交叉脚踝,crossed_ankles
交叉双臂,crossed_arms
交叉的刘海,crossed_bangs
交叉的腿,crossed_legs
跨界作品,crossover
人行横道,crosswalk
胯部,crotch
裆部有特别覆盖物,crotch_plate
裆部勒着的绳子,crotch_rope
摩擦裆部,crotch_rub
裆部的缝,crotch_seam
开裆的,crotchless
开档内裤,crotchless_panties
乌鸦,crow
人群,crowd
王冠|皇冠,crown
法式冠编发,crown_braid
哭,crying
睁着眼落泪,crying_with_eyes_open
矿石,crystal
水晶球,crystal_ball
水晶耳环,crystal_earrings
水晶状的头发,crystal_hair
立方体,cube
黄瓜,cucumber
拥抱,cuddling
手铐,cuffs
精液,cum
肛门内射,cum_in_ass
口内射精,cum_in_mouth
内射|中出,cum_in_pussy
射在屁股上,cum_on_ass
射在身上,cum_on_body
射在男性身上,cum_on_boy
射在胸上,cum_on_breasts
射在衣服上,cum_on_clothes
射在头发上,cum_on_hair
射在下半身上,cum_on_lower_body
射在阴部上,cum_on_pussy
射在自己身上,cum_on_self
射在嘴里,cum_on_stomach
射在舌头上,cum_on_tongue
射在上半身,cum_on_upper_body
淌成一滩的精液,cum_pool
拉丝的精液,cum_string
射在后庭里,cum_while_penetrated
溢出的精液(已拔出),cumdrip
舔阴,cunnilingus
杯子,cup
杯面,cup_ramen
纸杯蛋糕,cupcake
高露出度胸罩,cupless_bra
弯曲的角,curled_horns
卷发,curly_hair
咖喱,curry
咖喱饭,curry_rice
光标,cursor
窗帘,curtains
(女子的)屈膝礼,curtsey
展现魅力的姿势,curvy
坐垫,cushion
cute&girly (偶像大师),cute_&_girly_(idolmaster)
热裤,cutoffs
割伤,cuts
砧板,cutting_board
剪头发,cutting_hair
赛博朋克,cyberpunk
赛博人类,cyborg
独眼巨人,cyclops
斯拉夫文,cyrillic
方向键,d-pad
方向键发饰,d-pad_hair_ornament
d:,d:
匕首,dagger
雏菊,daisy
抱枕,dakimakura
抱枕(物体),dakimakura_(object)
受损的,damaged
舞者,dancer
跳舞,dancing
蒲公英,dandelion
《危险的野兽》FGO礼装,dangerous_beast
团子,dango
弹幕,danmaku
透过树叶洒下的阳光,dappled_sunlight
黑暗,dark
深色的乳晕,dark_areolae
黑暗的光环|黑暗的气场,dark_aura
深蓝色头发,dark_blue_hair
暗精灵,dark_elf
深色的乳头,dark_nipples
深色的阴茎,dark_penis
黑化,dark_persona
褐色皮肤,dark_skin
黑暗,darkness
付上日期的,dated
白天,day
死,death
碎片|残骸,debris
负债的,debt
霸天虎,decepticon
捅到子宫,deep_penetration
角色的另一面(多指色情),deep_skin
深喉,deepthroat
鹿,deer
败北,defeat
恶魔,demon
恶魔男孩,demon_boy
魅魔,demon_girl
恶魔的角,demon_horns
恶魔尾巴,demon_tail
恶魔翅膀,demon_wings
牛仔布,denim
牛仔短裤,denim_shorts
牛仔裙,denim_skirt
景深(画法),depth_of_field
沙漠,desert
书桌,desk
台灯,desk_lamp
甜点,dessert
破坏,destruction
假领,detached_collar
分离袖子,detached_sleeves
不与本体相连的翅膀,detached_wings
冠饰,diadem
斜纹领结,diagonal-striped_neckwear
斜刘海,diagonal_bangs
斜纹,diagonal_stripes
钻石(宝石),diamond_(gemstone)
菱形(形状),diamond_(shape)
菱形(符号),diamond_(symbol)
尿布,diaper
骰子,dice
映出的另一面,different_reflection
衍射十字星,diffraction_spikes
化成数据般消失,digital_dissolve
随身听,digital_media_player
假阴茎,dildo
女性的腰窝|维纳斯之眼,dimples_of_venus
恐龙,dinosaur
阿尔卑斯村姑裙,dirndl
肮脏的,dirty
弄脏的衣服,dirty_clothes
弄脏的脸,dirty_face
弄脏的脚,dirty_feet
分离的头,disembodied_head
断肢,disembodied_limb
断掉的阴茎,disembodied_penis
一次性纸杯,disposable_cup
溶解的,dissolving
溶解掉的衣服,dissolving_clothes
潜水,diving
潜水面罩,diving_mask
头戴潜水面罩,diving_mask_on_head
狗盆帽,dixie_cup_hat
船坞,dock
医生,doctor
狗,dog
狗项圈,dog_collar
狗耳朵,dog_ears
犬娘,dog_girl
狗牌,dog_tags
狗尾巴,dog_tail
后入式,doggystyle
花边元素,doily
人偶|玩偶,doll
抱着玩偶,doll_hug
玩偶球形关节,doll_joints
海豚,dolphin
海豚短裤,dolphin_shorts
女王(SM中),dominatrix
SM面具,domino_mask
《don't_say_"lazy"》,don't_say_"lazy"
募捐箱,donation_box
门,door
小圆点鼻,dot_nose
虚线,dotted_line
双排纽扣,double-breasted
团子头,double_bun
双头假阴茎,double_dildo
双手各握着一根阴茎,double_handjob
二穴,double_penetration
啊嘿颜比V,double_v
服饰上有两条平行条纹,double_vertical_stripe
甜甜圈,doughnut
武道服,dougi
同人封面,doujin_cover
同人志,doujinshi
白鸽,dove
胸部走光,downblouse
占星杖,dowsing_rod
得意脸,doyagao
角色在拖某物,dragging
龙,dragon
龙娘,dragon_girl
龙角,dragon_horns
龙尾,dragon_tail
龙翼,dragon_wings
蜻蜓,dragonfly
牛角族,draph
抽屉,drawer
绘画,drawing
拉弓,drawing_bow
手绘板,drawing_tablet
源drawr不可寻,drawr
衣服的抽绳,drawstring
做梦,dreaming
连衣裙,dress
连衣裙上的蝴蝶结,dress_bow
掀起裙子,dress_lift
剥下裙子胸口的部分,dress_pull
脱下裙子,dress_removed
西服衬衫,dress_shirt
压住裙摆,dress_tug
穿衣,dressing
着装,dressing_another
钻头,drill
钻头发型,drill_hair
饮料,drink
喝,drinking
酒杯,drinking_glass
吸管,drinking_straw
液体滴落,dripping
驾驶,driving
无人机,drone
流口水,drooling
立绘阴影,drop_shadow
(意外)掉落,dropping
药物,drugs
鼓,drum
桶(容器),drum_(container)
架子鼓,drum_set
鼓槌,drumsticks
喝醉的,drunk
弄干(浴后),drying
弄干头发,drying_hair
双重人格,dual_persona
双持,dual_wielding
鸭子,duck
肚兜,dudou
决斗,duel
游戏王决斗怪兽,duel_monster
行李包,duffel_bag
粗呢大衣,duffel_coat
哑铃,dumbbell
黄昏,dusk
灰尘,dust
烟尘,dust_cloud
掸子,duster
德式倾斜镜头,dutch_angle
DVD封面,dvd_cover
鹰,eagle
咬耳朵,ear_biting
耳红,ear_blush
穿耳洞,ear_piercing
护耳罩,ear_protection
耳标,ear_tag
耳塞,earbuds
耳罩,earmuffs
耳机,earphones
耳环,earrings
多双耳朵,ears
下垂的耳朵,ears_down
为耳朵留洞的头饰,ears_through_headwear
画架,easel
东方风格建筑,east_asian_architecture
复活节彩蛋,easter_egg
东方龙,eastern_dragon
咀嚼,eating
工霞,egasumi
蛋,egg
跳蛋,egg_vibrator
茄子,eggplant
埃及,egyptian
埃及风格服饰,egyptian_clothes
惠方卷,ehoumaki
八分音符,eighth_note
射精,ejaculation
长手套,elbow_gloves
护肘,elbow_pads
电风扇,electric_fan
电吉他,electric_guitar
插座,electric_socket
电,electricity
大象,elephant
精灵,elf
四天王,elite_four
绘马,ema
害羞,embarrassed
经润饰的服装,embellished_costume
余烬,embers
纹章,emblem
翡翠(宝石),emerald_(gemstone)
集中线,emphasis_lines
空洞的眼神,empty_eyes
能量球,energy_ball
镭射枪,energy_gun
光剑,energy_sword
英语,english_text
L和R不分的英文,engrish_text
女仆装,enmaided
(围巾束成的)乌贼鳍发型,enpera
信封,envelope
肩章,epaulettes
壮丽且经典的故事(的同人),epic
橡皮擦,eraser
膨胀的阴核,erect_clitoris
勃起,erection
老二立帐篷,erection_under_clothes
色情漫画,eromanga
有问题的作画,error
兽耳族,erune
傍晚,evening
晚会礼服,evening_gown
集合绘,everyone
邪恶的露齿笑,evil_grin
邪恶的笑容,evil_smile
超大的射精量,excessive_cum
极浓密的阴毛,excessive_pubic_hair
做运动,exercise
露出,exhibitionism
爆炸,explosion
易爆的,explosive
角色的多表情展示,expression_chart
无口,expressionless
表情,expressions
富有表现力的衣服,expressive_clothes
富有表现力的头发,expressive_hair
衍生角色(形象),extra
多只手臂,extra_arms
四只耳朵,extra_ears
多只眼睛,extra_eyes
有多张嘴巴,extra_mouth
眼神交流,eye_contact
荷鲁斯之眼,eye_of_horus
眼球,eyeball
眉毛,eyebrows
挡在头发下的眉毛,eyebrows_behind_hair
透过头发可以看到的眉毛,eyebrows_visible_through_hair
睫毛,eyelashes
眼线,eyeliner
眼罩,eyepatch
眼罩比基尼,eyepatch_bikini
摘眼罩,eyepatch_removed
眼睛,eyes
透过头发可以看到的眼睛,eyes_visible_through_hair
眼影,eyeshadow
眼镜别在头上,eyewear_on_head
摘眼镜,eyewear_removed
脸部,face
脸贴脸,face-to-face
没有脸部细节的,faceless
无脸部女性,faceless_female
无脸部男性,faceless_male
脸部画有图案,facepaint
以手掩面,facepalm
颜射,facial
胡须,facial_hair
脸部有图案,facial_mark
脸部有纹身,facial_tattoo
二人面对面(脸贴得很近),facing_another
面向别处,facing_away
面向镜头,facing_viewer
失败,failure
妖精,fairy
妖精的翅膀,fairy_wings
仿制的动物耳朵,fake_animal_ears
(同人向玩梗向的)封面,fake_cover
假胡须,fake_facial_hair
装饰性的角,fake_horns
假胡子,fake_mustache
(同人向玩梗向的)截图,fake_screenshot
仿造的尾巴,fake_tail
仿造的翅膀,fake_wings
法尔西昂(火焰之纹章),falchion_(fire_emblem)
倒地的,fallen_down
正在下坠的,falling
落叶,falling_leaves
落花,falling_petals
一家子,family
家徽,family_crest
扇子|电风扇,fan
虎牙,fang
露出虎牙|露出尖牙,fang_out
尖牙,fangs
腰包,fanny_pack
幻想,fantasy
时尚,fashion
肥胖的|大号美女,fat
胖子,fat_man
丰满的,fat_mons
父女,father_and_daughter
父子,father_and_son
水龙头,faucet
腹甲,faulds
仿手办风格,faux_figurine
传统手绘风格,faux_traditional_media
羽毛装饰的袖子,feather-trimmed_sleeves
羽毛围巾,feather_boa
羽翼,feathered_wings
羽毛,feathers
软呢帽,fedora
喂食,feeding
脚,feet
双脚不在图内,feet_out_of_frame
翘起脚,feet_up
口交,fellatio
摆着口交的手势,fellatio_gesture
潮吹,female_ejaculation
女性高潮,female_orgasm
痴女,female_pervert
女性视角,female_pov
逆强奸,femdom
栅栏,fence
貂,ferret
摩天轮,ferris_wheel
节日|祭典,festival
胎儿状的蜷缩,fetal_position
女女女3P,fff_threesome
女女男3P,ffm_threesome
原创人物,fictional_persona
田野,field
燃烧着的翅膀,fiery_wings
战斗机,fighter_jet
战斗中的,fighting
战斗姿态|摆着架势的,fighting_stance
手办,figure
胶片颗粒感|老电影滤镜,film_grain
对某美术品的模仿|模仿名画,fine_art_parody
精细的面料感|超还原的丝袜,fine_fabric_emphasis
咬手指,finger_biting
手指作手枪状,finger_gun
口内指交,finger_in_another's_mouth
手指伸进嘴里,finger_in_mouth
准备扣扳机的手势,finger_on_trigger
吮吸手指,finger_sucking
手抵在嘴唇边,finger_to_mouth
指交,fingering
手指隔着衣物摸来摸去,fingering_through_clothes
无指手套,fingerless_gloves
指甲,fingernails
手指,fingers
手指并拢,fingers_together
鱼鳍,fins
火,fire
萤火虫,fireflies
壁炉,fireplace
烟花,fireworks
射击,firing
鱼,fish
鱼人,fish_girl
鱼形发饰,fish_hair_ornament
鱼形印花,fish_print
鱼眼镜头,fisheye
钓鱼,fishing
钓鱼竿,fishing_rod
渔网袜,fishnet_legwear
渔网,fishnets
未勃起的,flaccid
旗,flag
旗帜印花,flag_print
梿枷,flail
火焰,flame
火焰图案,flame_print
焰目,flaming_eye
拍打动作,flapping
回忆场景,flashback
露出,flashing
手电筒,flashlight
烧瓶,flask
贫瘠的屁股,flat_ass
平顶帽|司机帽,flat_cap
平胸|贫乳,flat_chest
抓着贫乳,flat_chest_grab
平涂风格,flat_color
无背景|平铺的背景,flats
在逃跑的,fleeing
点兔女仆装,fleur_de_lapin_uniform
柔韧性好的,flexible
秀肌肉,flexing
人字拖,flip-flops
翻盖手机,flip_phone
外卷发型,flipped_hair
浮动的|在漂浮的,floating
飘动的头发,floating_hair
浮岛,floating_island
漂浮物,floating_object
悠远|恢弘感|一大群,flock
地板,floor
大耳朵|下垂的耳朵|飞机耳发型,floppy_ears
花朵点缀的背景|有花香的感觉,floral_background
花朵图案(印花),floral_print
花,flower
花(符号),flower_(symbol)
花手镯,flower_bracelet
花耳环,flower_earrings
花田,flower_field
绳结,flower_knot
花环|鲜花项链,flower_necklace
毛茸茸的,fluffy
慌乱的,flustered
笛,flute
飞行,flying
飞踢,flying_kick
飞扬的汗珠,flying_sweatdrops
泡沫,foam
雾,fog
抬腿露阴,folded
蜷起来的马尾,folded_ponytail
折叠椅,folding_chair
扇子,folding_fan
食物,food
嘴里有食物,food_in_mouth
身体上有食物,food_on_body
脸上有食物,food_on_face
食物印花,food_print
食品摊,food_stand
单脚不在图内,foot_out_of_frame
足交,footjob
脚印,footprints
强制高潮,forced_orgasm
额头,forehead
额头贴额头,forehead-to-forehead
额前有宝石,forehead_jewel
亲吻额头,forehead_kiss
额前有图案,forehead_mark
护额,forehead_protector
正前缩距透视法,foreshortening
包皮,foreskin
森林,forest
餐叉,fork
正装,formal
喷泉,fountain
四叶草,four-leaf_clover
虚实穿插|连接到现实的感觉|次元壁,fourth_wall
狐狸,fox
狐耳,fox_ears
狐娘,fox_girl
狐狸面具,fox_mask
狐狸手势,fox_shadow_puppet
狐狸尾巴,fox_tail
极具立体感的乳房,framed_breasts
雀斑,freckles
潜水(泳姿不限),freediving
法式辫子,french_braid
法国国旗,french_flag
炸薯条,french_fries
舌吻,french_kiss
法文,french_text
煎蛋|荷包蛋,fried_egg
朋友,friends
花边围裙,frilled_apron
花边比基尼,frilled_bikini
花边蝴蝶结,frilled_bow
花边胸罩,frilled_bra
花边披肩,frilled_capelet
花边项圈,frilled_choker
花边衣领,frilled_collar
花边连衣裙,frilled_dress
花边手套,frilled_gloves
花边发带,frilled_hairband
花边和服,frilled_kimono
花边的裤袜,frilled_legwear
花边内裤,frilled_panties
花边缎带,frilled_ribbon
花边衬衫,frilled_shirt
花边衬衫领,frilled_shirt_collar
花边裙子,frilled_skirt
花边袖子,frilled_sleeves
花边泳衣,frilled_swimsuit
花边,frills
碎边饰物|边缘装饰物,fringe_trim
青蛙,frog
青蛙娘,frog_girl
青蛙发饰,frog_hair_ornament
青蛙捆绑,frogtie
俯视镜头,from_above
背影,from_behind
仰视镜头,from_below
室外看向室内(的镜头),from_outside
角色的侧面,from_side
正面有图案的内裤,front-print_panties
从正面打结的比基尼,front-tie_bikini
从正面打结的衣物,front-tie_top
束在正面的马尾,front_ponytail
拉链在正面的泳衣,front_zipper_swimsuit
摩擦性器官|用性器官摩擦别人的身体,frottage
皱眉,frown
被冻住的,frozen
水果,fruit
平底锅,frying_pan
被肏到恍惚|被干得不要不要,fucked_silly
整张脸泛红,full-face_blush
有整件衣物长的拉链,full-length_zipper
有完整两性器官的扶她,full-package_futanari
穿着全套盔甲的,full_armor
全身|画出了全身,full_body
满月,full_moon
双肩下握颈体位,full_nelson
气得冒烟(含一定漫画元素),fume
兜裆布,fundoshi
毛皮,fur
皮草靴,fur-trimmed_boots
毛皮镶边斗篷,fur-trimmed_cape
毛皮装饰披肩,fur-trimmed_capelet
镶边皮草大衣,fur-trimmed_coat
毛皮镶边连衣裙,fur-trimmed_dress
毛皮镶边手套,fur-trimmed_gloves
毛皮镶边风帽,fur-trimmed_hood
皮草夹克,fur-trimmed_jacket
皮草修身长裤,fur-trimmed_legwear
毛皮镶边短裙,fur-trimmed_skirt
毛皮镶边袖子,fur-trimmed_sleeves
矮跟休闲皮草靴,fur_boots
毛皮大衣,fur_coat
毛皮衣领,fur_collar
毛皮帽子,fur_hat
皮草款式|毛皮镶边,fur_trim
振袖,furisode
毛茸茸|兽人,furry
融合|合体,fusion
扶她和女性,futa_with_female
两个扶她,futa_with_futa
扶她和男性,futa_with_male
扶她,futanari
干扶她|玩弄扶她,futasub
被窝,futon
封印之杖,fuuin_no_tsue
超细款丁字裤,g-string
猿辔|塞口物,gag
被塞口的,gagged
学兰,gakuran
游戏机,game_console
游戏控制器,game_controller
游戏手柄,gamepad
(融入了)游戏机制元素,gameplay_mechanics
轮奸,gangbang
黑皮,ganguro
隙间(东方),gap_(touhou)
敞开的|撑开的(阴部和屁眼),gaping
花园,garden
加尔格·马可大修道院制服,garreg_mach_monastery_uniform
船形帽|卫戍帽|军便帽,garrison_cap
吊带袜的腰带,garter_belt
吊带袜的吊带,garter_straps
吊带袜的袜带,garters
防毒面具,gas_mask
门,gate
褶裥(衣物),gathers
加特林机枪,gatling_gun
护腕,gauntlets
齿轮,gears
宝石,gem
宝石之国的制服,gem_uniform_(houseki_no_kuni)
第1代口袋妖怪,gen_1_pokemon
第2代口袋妖怪,gen_2_pokemon
第3代口袋妖怪,gen_3_pokemon
第4代口袋妖怪,gen_4_pokemon
第5代口袋妖怪,gen_5_pokemon
第6代口袋妖怪,gen_6_pokemon
第7代口袋妖怪,gen_7_pokemon
第8代口袋妖怪,gen_8_pokemon
性转,genderswap
男体化,genderswap_(ftm)
女体化,genderswap_(mtf)
德国服装,german_clothes
德国国旗,german_flag
德国国旗比基尼,german_flag_bikini
德语,german_text
德国,germany
木屐,geta
幽灵,ghost
幽灵尾巴,ghost_tail
巨人,giant
巨大少女,giantess
礼物,gift
礼品袋,gift_bag
礼品盒,gift_box
超大乳房,gigantic_breasts
女上位,girl_on_top
被两个女孩夹在中间,girl_sandwich
递|赠送,giving
灵魂出窍,giving_up_the_ghost
长柄刀,glaive
轻蔑的眼神|怒视,glaring
玻璃,glass
眼镜|眼镜娘,glasses
眼中闪现强烈的情感,glint
地球仪,globe
热情的拥抱|扑上来抱住,glomp
消沉(表情),gloom_(expression)
手套,gloves
脱下手套,gloves_removed
发光的,glowing
发光的眼睛(单眼),glowing_eye
发光的双眼,glowing_eyes
发光的武器,glowing_weapon
荧光棒|打call棒,glowstick
山羊胡,goatee
哥布林,goblin
女神,goddess
护目镜,goggles
脖子挂着护目镜,goggles_around_neck
头上别着护目镜,goggles_on_head
帽子上别着护目镜,goggles_on_headwear
御币,gohei
金,gold
黄金盔甲,gold_armor
金链子,gold_chain
金色镶边,gold_trim
金鱼,goldfish
高尔夫俱乐部,golf_club
好结局,good_end
护喉|护喉甲|颈甲,gorget
哥特式,gothic
哥特萝莉,gothic_lolita
葫芦,gourd
女裙|女长服|女礼服,gown
抓住|抓着,grabbing
抓着对方屁股,grabbing_another's_ass
抓着对方的头发,grabbing_another's_hair
从背后揉胸|从背后抓住胸部,grabbing_from_behind
抓着自己的屁股,grabbing_own_ass
(身体或肢体)倾斜,gradient
渐变色(效果)的背景,gradient_background
渐变色的头发,gradient_hair
倾斜的天空,gradient_sky
涂鸦,graffiti
葡萄,grapes
铅笔画(中号),graphite_(medium)
草,grass
坟墓,grave
墓地,graveyard
胫甲,greaves
绿框眼镜,green-framed_eyewear
绿色背景,green_background
绿色比基尼,green_bikini
绿色紧身衣,green_bodysuit
绿色蝴蝶结,green_bow
绿色胸罩,green_bra
绿色斗篷,green_cape
绿色项圈,green_choker
绿色外套,green_coat
绿色连衣裙,green_dress
绿色的眼镜,green_eyes
绿色鞋类,green_footwear
绿色的手套,green_gloves
绿发,green_hair
绿色发带,green_hairband
绿色的袴,green_hakama
绿色头饰,green_headwear
绿色夹克,green_jacket
绿色和服,green_kimono
绿色的裤袜,green_legwear
绿色连身衣,green_leotard
绿色的指甲,green_nails
绿色的领结,green_neckwear
绿色的内裤,green_panties
绿色的裤子,green_pants
绿色丝带,green_ribbon
绿色水手领,green_sailor_collar
绿色围巾,green_scarf
绿色衬衫,green_shirt
绿色短裤,green_shorts
绿色皮肤,green_skin
绿色的裙子,green_skirt
绿色的毛衣,green_sweater
绿色的泳衣,green_swimsuit
绿茶,green_tea
绿色主题,green_theme
绿色背心,green_vest
绿色翅膀,green_wings
手榴弹,grenade
榴弹发射器,grenade_launcher
灰色背景,grey_background
灰色比基尼,grey_bikini
灰色蝴蝶结,grey_bow
灰色开口衬衫,grey_cardigan
灰色外套,grey_coat
灰色连衣裙,grey_dress
灰色的眼睛,grey_eyes
灰色鞋类,grey_footwear
灰色手套,grey_gloves
灰色的头发|白发|银发,grey_hair
灰色头饰,grey_headwear
灰色连帽衫,grey_hoodie
灰色夹克,grey_jacket
灰色的裤袜,grey_legwear
灰色的领结,grey_neckwear
灰色的内裤,grey_panties
灰色的裤子,grey_pants
灰色丝带,grey_ribbon
灰色水手领,grey_sailor_collar
灰色上衣,grey_shirt
灰色短裤,grey_shorts
灰色皮肤,grey_skin
灰色短裙,grey_skirt
灰色袖子,grey_sleeves
灰色毛衣,grey_sweater
灰色,grey_theme
灰色背心,grey_vest
纯黑白色|黑白照片化,greyscale
烤架,grill
(因痛苦、厌恶等)做怪相,grimace
魔法书,grimoire
爱丽丝的魔法书(东方),grimoire_of_alice
露齿笑,grin
素股|臀推,grinding
食材,groceries
购物袋,grocery_bag
腹股沟|耻丘,groin
腹股沟肌腱,groin_tendon
猥亵,groping
地面载具,ground_vehicle
团团抱,group_hug
团队名|组名,group_name
群P|群交,group_sex
把对方的手抓过来摸自己的胸,guided_breast_grab
抓住男性器插入自己,guided_penetration
吉他,guitar
吉他套,guitar_case
枪,gun
枪刃,gunblade
R-18G,guro
(缝在衣服上以放大、加固等的)衬料,gusset
辣妹,gyaru
体操队队长,gym_leader
体操服,gym_shirt
体操短裤,gym_shorts
体育仓库,gym_storeroom
体操服,gym_uniform
HK416,h&k_hk416
修道服,habit
扎头巾(名词),hachimaki
光膀子,hadanugi_dousa
羽子板,hagoita
羽衣,hagoromo
发珠,hair_beads
耳后有头发,hair_behind_ear
头发上系着铃铛,hair_bell
延伸到两眼之间的刘海,hair_between_eyes
头绳,hair_bobbles
蝴蝶结发圈,hair_bow
梳子,hair_brush
梳头,hair_brushing
发髻|团子头,hair_bun
头发遮住了乳头(三点),hair_censor
捆发珠,hair_cubes
披下来的头发,hair_down
在摆动的头发,hair_flaps
拨头发,hair_flip
头发上别着花,hair_flower
抓着头发,hair_grab
嘴里有头发,hair_in_mouth
进气口发型,hair_intakes
发饰,hair_ornament
头发披在胸上,hair_over_breasts
头发遮着双眼,hair_over_eyes
头发遮住了一只眼睛,hair_over_one_eye
披肩发,hair_over_shoulder
扯着头发,hair_pull
头发往后扎,hair_pulled_back
发绳,hair_ribbon
飞仙髻,hair_rings
发圈|发束,hair_scrunchie
头发往后捋|往后梳的头发|背头发型,hair_slicked_back
散开的头发,hair_spread_out
发簪,hair_stick
强调一缕一缕感的发型|发丝,hair_strand
发带,hair_tie
将系头发的东西叼在嘴里,hair_tie_in_mouth
束发套,hair_tubes
撩头发,hair_tucking
手指卷着头发,hair_twirling
盘起来的头发,hair_up
发箍,hairband
发夹,hairclip
梳理头发|扎辫子,hairdressing
头发缠在男性器上|卷发「棒」,hairjob
脏辫,hairlocs
一种发卡夹成的发型特征,hairpin
头发上成对的像无线蓝牙的发饰,hairpods
袴|腿衣,hakama
袴裙,hakama_skirt
角色cos灵梦,hakurei_reimu_(cosplay)
戟,halberd
半闭的眼睛(单眼),half-closed_eye
半闭的双眼,half-closed_eyes
很短的手套|半截手套,half_gloves
女神式发型|公主辫,half_updo
一种漫画中常见的网点状的组色组图画法,halftone
网点图背景,halftone_background
万圣夜,halloween
万圣节装扮,halloween_costume
天使光环,halo
绕颈裙|衬衣式连衣裙|露背吊带裙,halter_dress
吊带式的上身的服饰,halter_top
绕颈系带,halterneck
破魔矢,hamaya
锤子,hammer
锤子和镰刀,hammer_and_sickle
仓鼠,hamster
花咲川女子学园,hanasakigawa_school_uniform
朝鲜服饰,hanbok
手放在胸前,hand_between_breasts
手放在两腿之间,hand_between_legs
做手势,hand_gesture
手放在对方的头发上,hand_in_another's_hair
手埋在头发里,hand_in_hair
手伸进内裤里,hand_in_panties
手插在口袋里,hand_in_pocket
手镜,hand_mirror
手里拿着捕虫网,hand_net
手摸着对方的脸颊,hand_on_another's_cheek
手放在对方的胸前,hand_on_another's_chest
手托着对方的下巴,hand_on_another's_chin
手接触到对方的脸,hand_on_another's_face
手放在对方的头上,hand_on_another's_head
手放在对方的肩上,hand_on_another's_shoulder
手放在对方的肚子上,hand_on_another's_stomach
手放在屁股上,hand_on_ass
手放在头上,hand_on_head
手触碰帽子,hand_on_headwear
手搁在刀柄上,hand_on_hilt
手叉着腰|手搁在腰上,hand_on_hip
把手放在自己的脸颊上,hand_on_own_cheek
把手放在自己的胸口,hand_on_own_chest
手碰着自己的下巴,hand_on_own_chin
把手放在自己脸上,hand_on_own_face
手放在自己的膝盖上,hand_on_own_knee
把手放在自己的肚子上,hand_on_own_stomach
手放在肩上,hand_on_shoulder
手掩着嘴,hand_over_own_mouth
手上套着玩偶,hand_puppet
手朝向自己嘴,hand_to_own_mouth
手伸进衬衫下面,hand_under_shirt
